Date,EUR,GBP,AUD,JPY,CHINA,CHF,CAD,HKD,SGD,KRW,NOK,SEK,MXN,INDIA,BRL,USD
18/01/2010,0.694119985,0.611509959,1.078300014,90.70500183,6.816800117,1.023599982,1.024799943,7.762599945,1.387300014,1122.300049,5.637000084,6.997700214,12.65820026,45.63800049,1.763299942,1
19/01/2010,0.700230029,0.611370017,1.083899961,91.1989975,6.816800117,1.032600045,1.031700015,7.763100147,1.390200019,1128.099976,5.686999798,7.057899952,12.63860035,45.84799957,1.774199963,1
20/01/2010,0.708700031,0.613569988,1.09710005,91.19200134,6.817299843,1.043599963,1.04519999,7.767499924,1.399700046,1132.199951,5.770599842,7.1947999,12.75189972,46.11800003,1.789499998,1
21/01/2010,0.70936999,0.617090006,1.105499991,90.39299774,6.817699909,1.041599989,1.050600052,7.770800114,1.403900027,1142.099976,5.815400124,7.236499786,12.94970036,46.10800171,1.800799966,1
22/01/2010,0.707160024,0.62072996,1.109599976,89.80999756,6.816999912,1.041800022,1.057399988,7.771800041,1.404500008,1154.199951,5.802400112,7.235000134,12.97019958,46.22299957,1.818799973,1
25/01/2010,0.70670999,0.615380011,1.104999993,90.41500092,6.816899776,1.039999962,1.056900024,7.767799854,1.399199963,1130.800049,5.811299801,7.236999989,12.85579967,46.07799911,1.783499956,1
26/01/2010,0.710110039,0.619310013,1.110900062,89.62999725,6.816599846,1.045899987,1.062100053,7.77489996,1.402400017,1159.599976,5.847400188,7.279600143,12.86950016,45.84799957,1.833600044,1
27/01/2010,0.712710052,0.618120008,1.115699998,89.94999695,6.816999912,1.049700022,1.063599944,7.775599957,1.404800057,1163.800049,5.845799923,7.293399811,12.94649982,46.31800079,1.849599957,1
28/01/2010,0.715919948,0.619459972,1.119100004,89.77799988,6.816899776,1.051800013,1.066100001,7.767300129,1.403900027,1153.099976,5.88740015,7.353300095,13.04979992,46.34799957,1.868000031,1
29/01/2010,0.721140027,0.625590028,1.130800002,90.26999664,6.816899776,1.060799956,1.070000052,7.763500214,1.405699968,1158.199951,5.922599792,7.377299786,13.08349991,46.09799957,1.872900009,1
01/02/2010,0.718029994,0.626860006,1.121099956,90.76000214,6.816999912,1.056399941,1.061699986,7.76760006,1.409000039,1163.199951,5.850299835,7.251599789,12.88759995,46.2879982,1.862400055,1
02/02/2010,0.715500012,0.625309995,1.126999984,90.4280014,6.815000057,1.054700017,1.057180047,7.766200066,1.407099962,1157.400024,5.827000141,7.219200134,12.87279987,46.09999847,1.83039999,1
03/02/2010,0.719369991,0.628139995,1.133500017,90.83999634,6.816899776,1.058099985,1.061800003,7.766499996,1.41170001,1148.400024,5.862299919,7.264800072,12.94820023,45.90000153,1.850000024,1
04/02/2010,0.727540043,0.634120002,1.15079998,89.41000366,6.816899776,1.065600038,1.072000027,7.769599915,1.42019999,1147,5.95389986,7.425799847,13.15330029,46.20999908,1.880399942,1
05/02/2010,0.730989995,0.638650022,1.151299946,89.22000122,6.818500042,1.072199941,1.070899963,7.769100189,1.421700001,1162.900024,5.985000134,7.433899879,13.12699986,46.61999893,1.882699966,1
08/02/2010,0.732350011,0.642009955,1.158099976,89.22000122,6.816999912,1.07280004,1.074579954,7.770800114,1.422999978,1173.400024,5.975900173,7.442599773,13.23029995,46.70999908,1.871500015,1
09/02/2010,0.725579987,0.63718998,1.139600059,89.76799774,6.816599846,1.065199971,1.067199945,7.769000053,1.416319966,1158.5,5.896900177,7.324399948,12.99230003,46.38999939,1.843000054,1
10/02/2010,0.727100004,0.64052998,1.140499939,89.93000031,6.818999767,1.066400051,1.062000036,7.769299984,1.417400002,1158.400024,5.90019989,7.288099766,13.10525036,46.37799835,1.850600004,1
11/02/2010,0.7309,0.636860013,1.123299949,89.80999756,6.823800087,1.070700049,1.050199986,7.768630028,1.410699964,1152.599976,5.889750004,7.227099895,12.93400002,46.40000153,1.851500034,1
12/02/2010,0.733410009,0.637019995,1.124500066,89.94999695,6.823500156,1.075099945,1.050449967,7.769499779,1.411000013,1150.800049,5.897999763,7.23059988,12.93369961,46.40000153,1.858500004,1
15/02/2010,0.735129989,0.638279977,1.124500066,90.05000305,6.823400021,1.077000022,1.049160004,7.771699905,1.411999941,1146.400024,5.911900043,7.238599777,12.93410969,46.33800125,1.851400018,1
16/02/2010,0.726369987,0.633310025,1.109500034,90.2440033,6.823400021,1.065799952,1.043400049,7.769090176,1.404099941,1145.199951,5.847710133,7.181000233,12.84039974,45.97999954,1.842499971,1
17/02/2010,0.734920031,0.637669988,1.112699997,91.05000305,6.823400021,1.077579975,1.046200037,7.767509937,1.405799985,1147.5,5.880899906,7.208000183,12.87119007,46.00799942,1.832999945,1
18/02/2010,0.742860032,0.648379987,1.123999982,91.97699738,6.823400021,1.087700009,1.050310016,7.766550064,1.414299965,1152.400024,5.99669981,7.286099911,12.88840008,46.13999939,1.819000006,1
19/02/2010,0.734480024,0.646659948,1.111099956,91.54000092,6.819099903,1.075799942,1.039199948,7.765699863,1.411499977,1146.199951,5.93599987,7.210999966,12.80000019,46.18000031,1.803500056,1
22/02/2010,0.734990025,0.645720006,1.110900062,91.23500061,6.817900181,1.075500011,1.042199969,7.762489796,1.409489989,1147.900024,5.900300026,7.195000172,12.80539989,46.09999847,1.807999969,1
23/02/2010,0.739260004,0.647420001,1.120099985,90.16000366,6.818200111,1.08220005,1.054999948,7.762169838,1.410349965,1156.199951,5.944900036,7.25369978,12.9218998,46.26800156,1.819599986,1
24/02/2010,0.738379984,0.648630008,1.118100018,90.27899933,6.816999912,1.080800056,1.052700043,7.764490128,1.409070015,1158.599976,5.927199841,7.202600002,12.80228996,46.2879982,1.818600059,1
25/02/2010,0.738770021,0.65600001,1.128000033,89.26999664,6.816899776,1.081099987,1.060899973,7.763450146,1.409000039,1161.099976,5.931799889,7.188000202,12.79300022,46.29999924,1.835999966,1
26/02/2010,0.733620003,0.656209997,1.1162,88.92099762,6.816699982,1.073300004,1.051499963,7.76210022,1.405900002,1161.400024,5.906300068,7.117400169,12.76840019,45.90000153,1.805999994,1
01/03/2010,0.737349976,0.667609965,1.110499977,89.15000153,6.816400051,1.078999996,1.041399956,7.763800144,1.404399991,1148,5.934500217,7.173299789,12.72929955,46,1.797999978,1
02/03/2010,0.734179954,0.665420007,1.104999993,88.73999786,6.817500114,1.074100018,1.034510016,7.762599945,1.401000023,1142.099976,5.921199799,7.167300224,12.72859955,46.02799988,1.732499957,1
03/03/2010,0.729840001,0.662119986,1.104699935,88.56999969,6.815899849,1.067499995,1.031800032,7.762149811,1.399160028,1143.199951,5.868500233,7.142199993,12.69909954,45.54999924,1.787999988,1
04/03/2010,0.736160002,0.665070022,1.111400041,89.16000366,6.816599846,1.077000022,1.031200051,7.762899876,1.401419997,1143.5,5.922999859,7.152100086,12.70750046,45.66999817,1.788499951,1
05/03/2010,0.733729986,0.660809979,1.101400041,90.22000122,6.816500187,1.075099945,1.028800011,7.76240015,1.401000023,1137.800049,5.896999836,7.109600067,12.62409973,45.45000076,1.777999997,1
08/03/2010,0.734380038,0.664810015,1.10090006,90.28600311,6.816999912,1.074000001,1.027899981,7.758440018,1.399739981,1131.300049,5.895999908,7.107999802,12.66580009,45.40000153,1.784700036,1
09/03/2010,0.734920031,0.665939965,1.092399945,89.98899841,6.817399979,1.074300051,1.026800036,7.759039879,1.398450017,1132,5.894299984,7.134900093,12.62360001,45.54999924,1.781000018,1
10/03/2010,0.73295996,0.667999968,1.094200038,90.47000122,6.816100121,1.070500016,1.025400043,7.75838995,1.397850037,1129.699951,5.875699997,7.123099804,12.58679962,45.31000137,1.768000007,1
11/03/2010,0.730710018,0.663479958,1.09220004,90.64800262,6.81619978,1.068199992,1.023499966,7.758840084,1.397629976,1131.400024,5.861000061,7.111899853,12.56770039,45.45000076,1.769000053,1
12/03/2010,0.72622001,0.657199954,1.09300003,90.54000092,6.815400124,1.056699991,1.018900037,7.756499767,1.393700004,1126.800049,5.820000172,7.042699814,12.51799965,45.4980011,1.761000037,1
15/03/2010,0.731130033,0.664260047,1.094499917,90.31999969,6.816100121,1.061499953,1.018900037,7.758550167,1.397199988,1131.900024,5.868000031,7.110099792,12.53649998,45.55799866,1.761399984,1
16/03/2010,0.726279993,0.656299996,1.088099938,90.29000092,6.815999985,1.055099964,1.013299942,7.759900093,1.394099951,1132.199951,5.826000214,7.065999985,12.51589966,45.38999939,1.766199946,1
17/03/2010,0.727890034,0.652830029,1.082800062,90.40299988,6.816999912,1.054200053,1.010200024,7.761000156,1.39260006,1129.5,5.817399979,7.073800087,12.45219994,45.27999878,1.761999965,1
18/03/2010,0.734539965,0.655579978,1.08550003,90.48000336,6.817500114,1.057000041,1.013599992,7.760300159,1.395099998,1129.800049,5.863100052,7.123700142,12.5138998,45.38999939,1.771000028,1
19/03/2010,0.738719992,0.66587003,1.091500058,90.51999664,6.816500187,1.060400009,1.016499996,7.75880003,1.397699952,1133.199951,5.907000065,7.164000034,12.56130028,45.25,1.794999957,1
22/03/2010,0.737080002,0.661899986,1.08870004,90.33999634,6.816800117,1.057569981,1.01681006,7.760560036,1.400179982,1134.400024,5.91989994,7.183300018,12.5177002,45.47000122,1.799000025,1
23/03/2010,0.742500036,0.665720008,1.089400041,90.36599731,6.816599846,1.057100058,1.01643002,7.761899948,1.401499987,1140.199951,5.950399876,7.200099945,12.48579979,45.40000153,1.780599952,1
24/03/2010,0.75013002,0.671190017,1.096600022,92.01399994,6.817100048,1.071699977,1.023499966,7.760900021,1.405940056,1138.699951,6.030799866,7.280099869,12.58090019,45.40000153,1.793300033,1
25/03/2010,0.751479985,0.673630003,1.100599986,92.51300049,6.817399979,1.07159996,1.023689985,7.761020184,1.407099962,1144.800049,6.079400063,7.27159977,12.54599953,45.48799896,1.799000025,1
26/03/2010,0.745709989,0.671230028,1.105699986,92.50700378,6.816999912,1.064700007,1.026260018,7.761899948,1.40320003,1135.800049,6.03910017,7.257500172,12.49629974,45.11000061,1.822999954,1
29/03/2010,0.741779975,0.667469991,1.090800052,92.48999786,6.816699982,1.062399983,1.021309972,7.7636199,1.399000049,1133.400024,5.948999882,7.243599892,12.42099953,44.79999924,1.808500051,1
30/03/2010,0.744930039,0.663389973,1.088600012,92.81999969,6.816100121,1.065799952,1.018900037,7.763899803,1.399449944,1130.099976,5.984499931,7.269999981,12.35480022,44.93999863,1.793799996,1
31/03/2010,0.740299997,0.658599952,1.09220004,93.51999664,6.815899849,1.053660035,1.015599966,7.763800144,1.39921999,1131.599976,5.939499855,7.21570015,12.35529995,44.79999924,1.780500054,1
01/04/2010,0.736160002,0.653940031,1.086199999,93.84999847,6.816400051,1.054450035,1.008299947,7.765799999,1.397300005,1124.199951,5.91590023,7.152699947,12.30620956,44.59999847,1.765400052,1
02/04/2010,0.740469965,0.657459968,1.087399985,94.52999878,6.816400051,1.06099999,1.010200024,7.767700195,1.399799943,1103.699951,5.929999828,7.17539978,12.29399967,44.80799866,1.764999986,1
05/04/2010,0.741339973,0.653680042,1.085899942,94.33000183,6.816400051,1.06219995,1.001899958,7.765349865,1.397390008,1132.199951,5.93569994,7.170700073,12.23600006,44.36000061,1.760499954,1
06/04/2010,0.746159974,0.654840016,1.077800008,93.79399872,6.815999985,1.068639994,1.00090003,7.765100002,1.396100044,1121.5,5.950600147,7.196899891,12.21310043,44.34000015,1.753000021,1
07/04/2010,0.749150011,0.656079997,1.078500063,93.30899811,6.815400124,1.073300004,1.004299998,7.76060009,1.395099998,1121.300049,5.961100101,7.246600151,12.29240036,44.40000153,1.77699995,1
08/04/2010,0.748440038,0.654319989,1.076400067,93.41999817,6.815499783,1.073150039,1.001399994,7.759140015,1.393700004,1122.099976,5.9447999,7.229400158,12.2116003,44.34000015,1.773000002,1
09/04/2010,0.740689973,0.650619979,1.071200012,93.16000366,6.813399792,1.066200018,1.002300024,7.755400181,1.389500022,1113.699951,5.901000023,7.179900169,12.17399979,44.11999893,1.771000028,1
12/04/2010,0.735510021,0.650449967,1.079200055,93.18299866,6.815899849,1.059399962,1.002699971,7.7572999,1.390740037,1113,5.8822999,7.173600197,12.15219975,44.34000015,1.756199956,1
13/04/2010,0.734830031,0.650290024,1.077600011,93.18000031,6.816100121,1.054399967,1.001399994,7.759900093,1.391000032,1120.5,5.873700142,7.148300171,12.18130016,44.57799911,1.713500023,1
14/04/2010,0.732280008,0.646320003,1.068400029,93.31800079,6.815899849,1.051360011,0.998300016,7.760300159,1.373000026,1111.800049,5.846000195,7.110799789,12.18379974,44.20999908,1.746000051,1
15/04/2010,0.736700029,0.646599985,1.070700076,93.04000092,6.81580019,1.056399941,1.001899958,7.759699821,1.373839974,1104.5,5.849999905,7.139200211,12.16629982,44.29000092,1.75,1
16/04/2010,0.74051997,0.650870014,1.081900008,92.15000153,6.816100121,1.061300039,1.012699962,7.760700226,1.375200033,1108.099976,5.888800144,7.195700169,12.26469994,44.31800079,1.756199956,1
19/04/2010,0.741440029,0.652090023,1.080600055,92.45999908,6.815999985,1.062899947,1.014400005,7.762819767,1.377470016,1115,5.905799866,7.171700001,12.2360096,44.72800064,1.76030004,1
20/04/2010,0.744319958,0.650879963,1.073699975,93.17099762,6.815899849,1.068300009,0.997900009,7.763169765,1.37469995,1117.5,5.898499966,7.148799896,12.20800018,44.38999939,1.752500057,1
21/04/2010,0.746829986,0.648789988,1.07809997,93.05400085,6.817100048,1.070000052,0.999000013,7.762499809,1.372099996,1105.900024,5.906700134,7.182600021,12.17230034,44.40000153,1.748000026,1
22/04/2010,0.753579964,0.650449967,1.080199933,93.39800262,6.816400051,1.07980001,1.001600027,7.760499954,1.371999979,1109.599976,5.932199955,7.245399952,12.19970036,44.43999863,1.763499975,1
23/04/2010,0.747159987,0.650110006,1.077700035,93.94999695,6.81799984,1.07190001,0.999000013,7.762499809,1.369699955,1106.599976,5.885000229,7.165500164,12.17000008,44.29000092,1.762799978,1
26/04/2010,0.746199998,0.64649997,1.077800008,93.90000153,6.817599773,1.07111001,1.000200033,7.763390064,1.366600037,1097.699951,5.848700047,7.14109993,12.13599968,44.25,1.743999958,1
27/04/2010,0.759259983,0.655839993,1.090999942,93.14399719,6.816599846,1.087739944,1.015699983,7.763700008,1.373900056,1114.400024,5.942500114,7.284699917,12.36970043,44.45000076,1.764999986,1
28/04/2010,0.756840005,0.657710029,1.081500038,93.95999908,6.815000057,1.084800005,1.010100007,7.76789999,1.374040008,1110.900024,5.951600075,7.280600071,12.33160019,44.5,1.758100033,1
29/04/2010,0.753979994,0.651210012,1.074300047,94.01300049,6.81580019,1.081699967,1.003999949,7.764999866,1.367900014,1111.800049,5.90170002,7.235499859,12.19120026,44.45000076,1.730999947,1
30/04/2010,0.751990011,0.653590048,1.08129999,93.83000183,6.815999985,1.075600028,1.018000007,7.763500214,1.370000005,1107.900024,5.902999878,7.24420023,12.30179977,44.25,1.728700042,1
03/05/2010,0.757579969,0.65577001,1.078899967,94.69200134,6.815000057,1.085399985,1.010800004,7.762499809,1.369899988,1115.699951,5.929200172,7.269100189,12.25399971,44.40000153,1.730999947,1
04/05/2010,0.771370012,0.661029985,1.099400026,94.70999908,6.816299915,1.104830027,1.024700046,7.764100075,1.380100012,1120.400024,6.033100128,7.419499874,12.53899956,44.54999924,1.749300003,1
05/05/2010,0.780339983,0.662339977,1.102799986,93.78099823,6.817100048,1.117799997,1.030500054,7.76609993,1.392539978,1121,6.085319996,7.58370018,12.72719955,44.84999847,1.779800057,1
06/05/2010,0.791580041,0.672770027,1.127900009,90.83000183,6.816800117,1.113700032,1.051499963,7.772950172,1.403599977,1144.900024,6.255899906,7.773200035,12.97239971,45.45999908,1.834100008,1
07/05/2010,0.783940002,0.676450021,1.126099959,91.58000183,6.815700054,1.110000014,1.042400002,7.782299995,1.394500017,1151,6.218800068,7.644999981,12.82299995,45.41799927,1.849499941,1
10/05/2010,0.782519987,0.672860038,1.108000051,93.18000031,6.816599846,1.109500051,1.024399996,7.779799938,1.381039977,1138.5,6.141499996,7.525499821,12.44709969,44.76300049,1.77489996,1
11/05/2010,0.791769965,0.670200008,1.117800028,92.48999786,6.817699909,1.11164999,1.021399975,7.780499935,1.382799983,1141.400024,6.198800087,7.630400181,12.51428986,44.99000168,1.775500059,1
12/05/2010,0.791200019,0.673990032,1.117100033,93.16899872,6.817599773,1.110100031,1.018700004,7.781400204,1.379889965,1143.099976,6.145999908,7.544700146,12.37040043,44.95000076,1.773499966,1
13/05/2010,0.797379977,0.68427997,1.116700079,92.77700043,6.817599773,1.117200017,1.021299958,7.781199932,1.382099986,1108.900024,6.178199768,7.620100021,12.4222002,44.93999863,1.769999981,1
14/05/2010,0.809059966,0.687850004,1.128499965,92.45999908,6.816599846,1.133200049,1.0352,7.785399914,1.387199998,1132.400024,6.229000092,7.738800049,12.58080006,45.25,1.80250001,1
17/05/2010,0.806909989,0.690599968,1.139600059,92.55000305,6.817699909,1.131690025,1.032899976,7.798999786,1.388499975,1122.300049,6.216899872,7.712299824,12.58160019,45.52799988,1.803300023,1
18/05/2010,0.82108995,0.699460026,1.160400054,91.90100098,6.816999912,1.149799943,1.04065001,7.797399998,1.396299958,1162.099976,6.354300022,7.855999947,12.77439976,45.56000137,1.815999985,1
19/05/2010,0.806880029,0.693639986,1.179700027,91.54000092,6.817500114,1.152320027,1.043560028,7.798999786,1.395499945,1120.800049,6.407100201,7.808899879,12.80550003,46.27299881,1.829699993,1
20/05/2010,0.801350007,0.696939984,1.229400083,89.37000275,6.817900181,1.149999976,1.07130003,7.802100182,1.409000039,1182.599976,6.518199921,7.963699818,13.11130047,46.74000168,1.884799957,1
21/05/2010,0.795730006,0.690560001,1.200799903,89.98600006,6.816299915,1.147899985,1.058099985,7.802199841,1.404800057,1193.5,6.441699982,7.784999847,12.94040012,46.91799927,1.84679997,1
24/05/2010,0.809719951,0.694010014,1.212399952,90.19000244,6.816299915,1.159180045,1.062600017,7.801000118,1.407799959,1193.5,6.51240015,7.891200066,13.01990032,46.81000137,1.862200022,1
25/05/2010,0.809979991,0.693720007,1.207800055,90.33200073,6.82130003,1.157199979,1.067700028,7.801199913,1.410899997,1243.599976,6.556000233,7.921500206,12.99709988,47.47999954,1.868499994,1
26/05/2010,0.821489984,0.695220004,1.210899937,89.97000122,6.81799984,1.15989995,1.070000052,7.778100014,1.411999941,1257.400024,6.598100185,8.023400307,13.07800007,47.09999847,1.863000035,1
27/05/2010,0.80984995,0.686789978,1.180600071,90.8789978,6.820499897,1.152999997,1.049900055,7.785699844,1.39914,1225.5,6.447500229,7.875899792,12.79609966,46.72000122,1.815999985,1
28/05/2010,0.814729965,0.691899996,1.180099988,91.05200195,6.820300102,1.159100056,1.05400002,7.788599968,1.406999946,1203.300049,6.493999958,7.844600201,12.9368,46.29999924,1.814299941,1
31/05/2010,0.813810019,0.688610019,1.181200032,91.19000244,6.818099976,1.156299949,1.043099999,7.787040234,1.399590015,1200,6.461100101,7.821700096,12.90678978,46.35800171,1.814399958,1
01/06/2010,0.817460024,0.681799991,1.200199962,91.09999847,6.818799973,1.155500054,1.053799987,7.790200233,1.411900043,1218.5,6.48759985,7.830900192,12.96249962,47.08300018,1.833999991,1
02/06/2010,0.817060005,0.682590009,1.187899961,92.19000244,6.82130003,1.155200005,1.038800001,7.791399956,1.403489947,1212.5,6.468100071,7.79309988,12.76930046,46.79999924,1.83099997,1
03/06/2010,0.82173003,0.683339997,1.185700063,92.6230011,6.820000172,1.156100035,1.040300012,7.791200161,1.406900048,1200.099976,6.45923996,7.849370003,12.75,46.5,1.819399953,1
04/06/2010,0.835349991,0.691659991,1.213299974,91.87999725,6.818699837,1.162099957,1.061499953,7.794099808,1.413100004,1203.5,6.587999821,8.011599541,12.95230007,46.86000061,1.83889997,1
07/06/2010,0.838720063,0.690889989,1.232300081,91.51599884,6.820600033,1.162700057,1.059460044,7.802599907,1.418799996,1237.800049,6.699200153,8.119400024,12.98019981,46.79000092,1.873999953,1
08/06/2010,0.835280038,0.692089972,1.21039997,91.41000366,6.819499969,1.152400017,1.048120022,7.803100109,1.412700057,1235.300049,6.645100117,8.045499802,12.85029984,46.83000183,1.860000014,1
09/06/2010,0.833889982,0.687380042,1.205299947,91.36499786,6.819200039,1.147879958,1.043499947,7.801400185,1.413300037,1252.400024,6.615499973,8.033499718,12.85509968,46.81000137,1.842000008,1
10/06/2010,0.825829947,0.679880033,1.179800074,91.30899811,6.819099903,1.143280029,1.031000018,7.79129982,1.403499961,1249.699951,6.488100052,7.899099827,12.68470001,46.75,1.812299967,1
11/06/2010,0.825490008,0.687189996,1.175500028,91.62000275,6.822299957,1.148900032,1.032400012,7.790200233,1.400699973,1241.400024,6.453000069,7.90899992,12.64960003,46.75,1.81159997,1
14/06/2010,0.818459949,0.678610028,1.164800039,91.62000275,6.823299885,1.142760038,1.03313005,7.79090023,1.396399975,1226.400024,6.437600136,7.887899876,12.68309975,46.40000153,1.801699996,1
15/06/2010,0.811749974,0.675679966,1.157099973,91.47399902,6.823299885,1.13380003,1.025599957,7.789999962,1.390939951,1228.900024,6.367800236,7.756899834,12.57190037,46.40000153,1.784600019,1
16/06/2010,0.812219985,0.678610028,1.158099976,91.39600372,6.823299885,1.130599976,1.025099993,7.791490078,1.392799973,1211.599976,6.390399933,7.785299778,12.59109974,46.40999985,1.786800027,1
17/06/2010,0.80761996,0.674950002,1.152600025,90.83999634,6.819300175,1.111500025,1.028699994,7.786200047,1.391440034,1210.599976,6.364699841,7.723100185,12.58080006,46.09000015,1.785400033,1
18/06/2010,0.806909989,0.674310008,1.146700055,90.69999695,6.818600178,1.10800004,1.021399975,7.782000065,1.38409996,1202.599976,6.354000092,7.717999935,12.53979969,46.00999832,1.772300005,1
21/06/2010,0.811950016,0.677510026,1.140599961,90.99500275,6.787099838,1.110499978,1.023300052,7.769299984,1.377400041,1180.099976,6.413899899,7.742400169,12.53310013,45.65999985,1.763599992,1
22/06/2010,0.814660021,0.674759982,1.145699996,90.54000092,6.802000046,1.10739994,1.028100014,7.777200222,1.385100007,1185.5,6.463200092,7.784500122,12.61400032,46.02000046,1.766899943,1
23/06/2010,0.811749974,0.668089985,1.143000017,89.91000366,6.80039978,1.104500055,1.039000034,7.777810097,1.387899995,1178.099976,6.475399971,7.75,12.62339973,46.15000153,1.801100016,1
24/06/2010,0.810540045,0.669700004,1.152600025,89.62999725,6.790999889,1.101600051,1.042500019,7.777569771,1.391100049,1190.300049,6.487999916,7.781799793,12.71430016,46.25999832,1.778499961,1
25/06/2010,0.808210001,0.663660002,1.143600012,89.15000153,6.78219986,1.092399955,1.03489995,7.776800156,1.386199951,1210.300049,6.441999912,7.70179987,12.64039993,46.15000153,1.779999971,1
28/06/2010,0.814530054,0.662299972,1.149999959,89.31300354,6.784100056,1.087100029,1.036499977,7.781700134,1.386399984,1207,6.41989994,7.742599964,12.72420025,46.09999847,1.781999946,1
29/06/2010,0.820590035,0.664300025,1.176600008,88.64900208,6.789000034,1.081990004,1.053900003,7.785399914,1.40199995,1216.599976,6.51060009,7.799399853,12.8920002,46.40999985,1.807800055,1
30/06/2010,0.817659941,0.669149979,1.188599903,88.43000031,6.771999836,1.077800035,1.062600017,7.787700176,1.399299979,1227.199951,6.520199776,7.784599781,12.9296999,46.40000153,1.790899992,1
01/07/2010,0.799520018,0.659380003,1.180600071,87.59999847,6.770999908,1.060799956,1.058680058,7.788599968,1.388599992,1223.099976,6.419000149,7.677899837,13.00300026,46.40999985,1.798900008,1
02/07/2010,0.795480013,0.657679966,1.187499991,87.79000092,6.761600018,1.061800003,1.06219995,7.794300079,1.391800046,1228.900024,6.43200016,7.61259985,13.0781002,46.56000137,1.774500012,1
05/07/2010,0.797640039,0.660850011,1.193999973,87.625,6.76639986,1.063799977,1.064900041,7.790999889,1.391899943,1221.599976,6.445000172,7.687399864,13.05189991,46.72800064,1.773399949,1
06/07/2010,0.792139987,0.660330015,1.175199978,87.48000336,6.770500183,1.059700012,1.053799987,7.788499832,1.387199998,1223.5,6.377099991,7.59679985,12.95899963,46.59999847,1.76699996,1
07/07/2010,0.791570032,0.658829975,1.157999977,87.68000031,6.768000126,1.052000046,1.047899961,7.789199829,1.383399963,1217.300049,6.387800217,7.568500042,12.83689976,46.95000076,1.764999986,1
08/07/2010,0.787769978,0.659850022,1.139700079,88.41000366,6.765600204,1.049600005,1.043099999,7.785099983,1.378499985,1205.099976,6.357800007,7.50880003,12.76589966,46.65000153,1.768300056,1
09/07/2010,0.79089,0.663660002,1.138699975,88.56999969,6.763800144,1.057899952,1.033400059,7.763400078,1.380699992,1196.800049,6.361000061,7.483200073,12.76589966,46.52000046,1.756399989,1
12/07/2010,0.794280008,0.665599996,1.141399998,88.63899994,6.761700153,1.061059952,1.036299944,7.770400047,1.382200003,1201.5,6.356800079,7.493599892,12.81879997,46.65999985,1.75999999,1
13/07/2010,0.78610999,0.658540028,1.131500031,88.79299927,6.762300014,1.054499984,1.031000018,7.772200108,1.37469995,1211.900024,6.246799946,7.396999836,12.67300034,46.40999985,1.756000042,1
14/07/2010,0.784900022,0.654959963,1.134199944,88.26999664,6.763100147,1.052000046,1.032850027,7.770150185,1.373600006,1176.5,6.223599911,7.362800121,12.70400047,46.59999847,1.766000032,1
15/07/2010,0.773480005,0.647539993,1.131500031,87.33999634,6.765500069,1.042000055,1.038140059,7.767199993,1.372539997,1198.199951,6.162000179,7.272900105,12.76249981,46.45000076,1.769999981,1
16/07/2010,0.773280005,0.653300012,1.14979993,86.55999756,6.7645998,1.050300002,1.056900024,7.774099827,1.374799967,1201.599976,6.261000156,7.327799797,12.91149998,46.70000076,1.782600045,1
